rgt,cycle,trans_type,lat_req,lon_req,asc_req,lon_actual,lat_actual,asc_actual,trans_file,crr_id,tdif,conflict,priority,accept,,,,
1147,0,0,-6.6152,99.677,1,,,,V2.0,,,,1,y,,,,
1148,0,1,11.331,-92.627,0,,,,V2.0,,,,1,y,,,,
1148,0,0,64.401,-99.862,0,,,,V2.0,,,,1,y,,,,
1148,0,1,72.439,87.768,1,,,,V2.0,,,,1,y,,,,
1148,0,0,4.4286,77.164,1,,,,V2.0,,,,1,y,,,,
1149,0,1,28.118,-118.01,0,,,,V2.0,,,,1,y,,,,
1149,0,0,68.981,-124.81,0,,,,V2.0,,,,1,y,,,,
1149,0,1,69.285,62.91,1,,,,V2.0,,,,1,y,,,,
1149,0,0,12.433,54.352,1,,,,V2.0,,,,1,y,,,,
1149,0,1,-30.695,-135.54,0,,,,V2.0,,,,1,y,,,,
1149,0,0,-5.7898,-138.15,0,,,,V2.0,,,,1,y,,,,
1150,0,1,56.154,-145.37,0,,,,V2.0,,,,1,y,,,,
1150,0,0,70.22,-148.87,0,,,,V2.0,,,,1,y,,,,
1150,0,1,65.805,38.229,1,,,,V2.0,,,,1,y,,,,
1150,0,0,-37.552,25.494,1,,,,V2.0,,,,1,y,,,,
1150,0,1,-31.328,-159.09,0,,,,V2.0,,,,1,y,,,,
1151,0,0,21.888,-164.58,0,,,,V2.0,,,,1,y,,,,
1151,0,1,68.649,15.464,1,,,,V2.0,,,,1,y,,,,
1151,0,0,-0.69309,5.7934,1,,,,V2.0,,,,1,y,,,,
1151,0,1,-44.037,178.84,0,,,,V2.0,,,,1,y,,,,
1152,0,0,12.295,172.8,0,,,,V2.0,,,,1,y,,,,
1152,0,1,55.685,167.47,0,,,,V2.0,,,,1,y,,,,
1152,0,0,69.607,164.1,0,,,,V2.0,,,,1,y,,,,
1152,0,1,33.525,-14.247,1,,,,V2.0,,,,1,y,,,,
1152,0,0,7.1444,-17.041,1,,,,V2.0,,,,1,y,,,,
1152,0,1,-36.407,154.26,0,,,,V2.0,,,,1,y,,,,
1153,0,0,13.895,149.01,0,,,,V2.0,,,,1,y,,,,
1153,0,1,39.455,146.2,0,,,,V2.0,,,,1,y,,,,
1153,0,0,72.62,139.27,0,,,,V2.0,,,,1,y,,,,
1153,0,1,1.2228,-41.253,1,,,,V2.0,,,,1,y,,,,
1153,0,0,-27.218,-44.179,1,,,,V2.0,,,,1,y,,,,
1153,0,1,-35.613,130.55,0,,,,V2.0,,,,1,y,,,,
1154,0,0,73.567,115.2,0,,,,V2.0,,,,1,y,,,,
1154,0,1,58.194,-57.976,1,,,,V2.0,,,,1,y,,,,
1154,0,0,40.86,-60.604,1,,,,V2.0,,,,1,y,,,,
1154,0,1,21.222,-62.837,1,,,,V2.0,,,,1,y,,,,
1154,0,0,-58.794,-72.139,1,,,,V2.0,,,,1,y,,,,
1154,0,1,-9.6141,104.14,0,,,,V2.0,,,,1,y,,,,
1155,0,0,76.396,89.913,0,,,,V2.0,,,,1,y,,,,
1155,0,1,57.561,-81.718,1,,,,V2.0,,,,1,y,,,,
1155,0,0,8.1067,-87.803,1,,,,V2.0,,,,1,y,,,,
1156,0,1,5.2539,79.027,0,,,,V2.0,,,,1,y,,,,
1156,0,0,68.199,70.106,0,,,,V2.0,,,,1,y,,,,
1156,0,1,66.439,-103.32,1,,,,V2.0,,,,1,y,,,,
1156,0,0,20.112,-110.2,1,,,,V2.0,,,,1,y,,,,
1157,0,1,11.812,54.746,0,,,,V2.0,,,,1,y,,,,
1157,0,0,67.566,46.682,0,,,,V2.0,,,,1,y,,,,
1157,0,1,68.979,-126.15,1,,,,V2.0,,,,1,y,,,,
1157,0,0,48.192,-130.48,1,,,,V2.0,,,,1,y,,,,
1157,0,1,-7.4073,-136.6,1,,,,V2.0,,,,1,y,,,,
1157,0,0,-31.03,-139.08,1,,,,V2.0,,,,1,y,,,,
1157,0,1,-28.301,35.236,0,,,,V2.0,,,,1,y,,,,
1158,0,0,71.192,21.79,0,,,,V2.0,,,,1,y,,,,
1158,0,1,70.266,-149.31,1,,,,V2.0,,,,1,y,,,,
1158,0,0,53.442,-153.29,1,,,,V2.0,,,,1,y,,,,
1158,0,1,28.587,-156.52,1,,,,V2.0,,,,1,y,,,,
1158,0,0,-31.505,-162.76,1,,,,V2.0,,,,1,y,,,,
1158,0,1,-6.7482,9.3716,0,,,,V2.0,,,,1,y,,,,
1159,0,0,56.471,1.9933,0,,,,V2.0,,,,1,y,,,,
1159,0,1,4.27,177.33,1,,,,V2.0,,,,1,y,,,,
1159,0,0,-50.087,171.24,1,,,,V2.0,,,,1,y,,,,
1160,0,1,6.6907,-15.593,0,,,,V2.0,,,,1,y,,,,
1160,0,0,32.753,-18.343,0,,,,V2.0,,,,1,y,,,,
1160,0,1,69.613,163.22,1,,,,V2.0,,,,1,y,,,,
1160,0,0,48.345,158.69,1,,,,V2.0,,,,1,y,,,,
1160,0,1,9.7042,154.26,1,,,,V2.0,,,,1,y,,,,
1160,0,0,-46.927,148.08,1,,,,V2.0,,,,1,y,,,,
1160,0,1,-17.126,-36.809,0,,,,V2.0,,,,1,y,,,,
1161,0,0,0.29508,-38.571,0,,,,V2.0,,,,1,y,,,,
1161,0,1,72.59,140.79,1,,,,V2.0,,,,1,y,,,,
1161,0,0,29.051,132.67,1,,,,V2.0,,,,1,y,,,,
1161,0,1,6.6598,130.34,1,,,,V2.0,,,,1,y,,,,
1161,0,0,-36.773,125.78,1,,,,V2.0,,,,1,y,,,,
1161,0,1,-42.122,-57.603,0,,,,V2.0,,,,1,y,,,,
1162,0,0,22.058,-64.407,0,,,,V2.0,,,,1,y,,,,
1162,0,1,40.735,-66.537,0,,,,V2.0,,,,1,y,,,,
1162,0,0,61.24,-69.8,0,,,,V2.0,,,,1,y,,,,
1162,0,1,73.22,117.47,1,,,,V2.0,,,,1,y,,,,
1162,0,0,-10.618,104.98,1,,,,V2.0,,,,1,y,,,,
1163,0,1,7.0114,-86.481,0,,,,V2.0,,,,1,y,,,,
1163,0,0,61.549,-93.481,0,,,,V2.0,,,,1,y,,,,
1163,0,1,77.156,96.251,1,,,,V2.0,,,,1,y,,,,
1163,0,0,13.711,83.811,1,,,,V2.0,,,,1,y,,,,
1164,0,1,20.445,-111.47,0,,,,V2.0,,,,1,y,,,,
1164,0,0,68.935,-119.08,0,,,,V2.0,,,,1,y,,,,
1164,0,1,68.97,68.511,1,,,,V2.0,,,,1,y,,,,
1164,0,0,21.232,60.97,1,,,,V2.0,,,,1,y,,,,
1164,0,1,-30.856,-129.81,0,,,,V2.0,,,,1,y,,,,
1164,0,0,-12.028,-131.81,0,,,,V2.0,,,,1,y,,,,
1165,0,1,55.676,-139.58,0,,,,V2.0,,,,1,y,,,,
1165,0,0,70.247,-143.17,0,,,,V2.0,,,,1,y,,,,
1165,0,1,68.338,44.688,1,,,,V2.0,,,,1,y,,,,
1165,0,0,-33.096,31.731,1,,,,V2.0,,,,1,y,,,,
1165,0,1,-31.49,-153.36,0,,,,V2.0,,,,1,y,,,,
1166,0,0,27.32,-159.45,0,,,,V2.0,,,,1,y,,,,
1166,0,1,71.179,22.092,1,,,,V2.0,,,,1,y,,,,
1166,0,0,-8.8472,10.685,1,,,,V2.0,,,,1,y,,,,
1166,0,1,-32.282,-176.89,0,,,,V2.0,,,,1,y,,,,
1167,0,0,3.4895,179.39,0,,,,V2.0,,,,1,y,,,,
1167,0,1,62.32,-4.1654,1,,,,V2.0,,,,1,y,,,,
1167,0,0,2.8281,-11.764,1,,,,V2.0,,,,1,y,,,,
1167,0,1,-17.925,157.94,0,,,,V2.0,,,,1,y,,,,
1168,0,0,8.451,155.28,0,,,,V2.0,,,,1,y,,,,
1168,0,1,55.204,149.64,0,,,,V2.0,,,,1,y,,,,
1168,0,0,72.301,145.13,0,,,,V2.0,,,,1,y,,,,
1168,0,1,-40.065,136.8,0,,,,V2.0,,,,1,y,,,,
1169,0,0,8.7757,131.62,0,,,,V2.0,,,,1,y,,,,
1169,0,1,24.131,130.04,0,,,,V2.0,,,,1,y,,,,
1169,0,0,73.249,121.07,0,,,,V2.0,,,,1,y,,,,
1169,0,1,11.307,-58.149,1,,,,V2.0,,,,1,y,,,,
1169,0,0,-48.352,-64.691,1,,,,V2.0,,,,1,y,,,,
1169,0,1,-11.854,110.08,0,,,,V2.0,,,,1,y,,,,
1170,0,0,76.707,95.401,0,,,,V2.0,,,,1,y,,,,
1170,0,1,61.438,-75.227,1,,,,V2.0,,,,1,y,,,,
1170,0,0,3.9488,-82.51,1,,,,V2.0,,,,1,y,,,,
1171,0,1,13.253,83.93,0,,,,V2.0,,,,1,y,,,,
1171,0,0,69.934,75.228,0,,,,V2.0,,,,1,y,,,,
1171,0,1,64.227,-98.198,1,,,,V2.0,,,,1,y,,,,
1171,0,0,14.838,-105.03,1,,,,V2.0,,,,1,y,,,,
1172,0,1,17.25,59.9,0,,,,V2.0,,,,1,y,,,,
1172,0,0,68.511,52.095,0,,,,V2.0,,,,1,y,,,,
1172,0,1,69.447,-120.28,1,,,,V2.0,,,,1,y,,,,
1172,0,0,38.801,-126.01,1,,,,V2.0,,,,1,y,,,,
1172,0,1,-11.719,-131.32,1,,,,V2.0,,,,1,y,,,,
1172,0,0,-31.025,-133.37,1,,,,V2.0,,,,1,y,,,,
1172,0,1,-21.767,40.24,0,,,,V2.0,,,,1,y,,,,
1173,0,0,71.352,27.437,0,,,,V2.0,,,,1,y,,,,
1173,0,1,69.62,-143.83,1,,,,V2.0,,,,1,y,,,,
1173,0,0,55.664,-147.21,1,,,,V2.0,,,,1,y,,,,
1173,0,1,16.916,-152.06,1,,,,V2.0,,,,1,y,,,,
1173,0,0,-30.869,-156.97,1,,,,V2.0,,,,1,y,,,,
1173,0,1,-38.326,18.487,0,,,,V2.0,,,,1,y,,,,
1174,0,0,63.918,6.1472,0,,,,V2.0,,,,1,y,,,,
1174,0,1,13.718,-176,1,,,,V2.0,,,,1,y,,,,
1174,0,0,-44.06,177.8,1,,,,V2.0,,,,1,y,,,,
1175,0,1,1.2447,-9.3373,0,,,,V2.0,,,,1,y,,,,
1175,0,0,32.11,-12.56,0,,,,V2.0,,,,1,y,,,,
1175,0,1,69.443,168.87,1,,,,V2.0,,,,1,y,,,,
1175,0,0,55.185,165.47,1,,,,V2.0,,,,1,y,,,,
1175,0,1,10.35,160.04,1,,,,V2.0,,,,1,y,,,,
1175,0,0,-13.327,157.66,1,,,,V2.0,,,,1,y,,,,
1176,0,1,72.437,146.43,1,,,,V2.0,,,,1,y,,,,
1176,0,0,30.972,138.6,1,,,,V2.0,,,,1,y,,,,
1176,0,1,3.6229,135.74,1,,,,V2.0,,,,1,y,,,,
1176,0,0,-36.292,131.54,1,,,,V2.0,,,,1,y,,,,
1176,0,1,-37.838,-52.428,0,,,,V2.0,,,,1,y,,,,
1177,0,0,11.017,-57.558,0,,,,V2.0,,,,1,y,,,,
1177,0,1,42.005,-60.989,0,,,,V2.0,,,,1,y,,,,
1177,0,0,60.284,-63.888,0,,,,V2.0,,,,1,y,,,,
1177,0,1,73.855,123.5,1,,,,V2.0,,,,1,y,,,,
1177,0,0,-12.052,110.55,1,,,,V2.0,,,,1,y,,,,
1177,0,1,-57.96,-73.087,0,,,,V2.0,,,,1,y,,,,
1177,0,0,-37.839,-76.048,0,,,,V2.0,,,,1,y,,,,
1177,0,1,-14.731,-78.585,0,,,,V2.0,,,,1,y,,,,
1178,0,0,58.698,-87.183,0,,,,V2.0,,,,1,y,,,,
1178,0,1,77.623,102.34,1,,,,V2.0,,,,1,y,,,,
1178,0,0,18.348,89.998,1,,,,V2.0,,,,1,y,,,,
1179,0,1,15.964,-105.3,0,,,,V2.0,,,,1,y,,,,
1179,0,0,67.4,-112.88,0,,,,V2.0,,,,1,y,,,,
1179,0,1,67.71,73.814,1,,,,V2.0,,,,1,y,,,,
1179,0,0,20.276,66.58,1,,,,V2.0,,,,1,y,,,,
1179,0,1,-31.814,-123.99,0,,,,V2.0,,,,1,y,,,,
1179,0,0,-17.144,-125.57,0,,,,V2.0,,,,1,y,,,,
1180,0,1,48.997,-132.8,0,,,,V2.0,,,,1,y,,,,
1180,0,0,68.821,-136.96,0,,,,V2.0,,,,1,y,,,,
1180,0,1,68.818,50.554,1,,,,V2.0,,,,1,y,,,,
1180,0,0,-21.14,38.752,1,,,,V2.0,,,,1,y,,,,
1180,0,1,-31.336,-147.67,0,,,,V2.0,,,,1,y,,,,
1181,0,0,21.081,-153.07,0,,,,V2.0,,,,1,y,,,,
1181,0,1,52.814,-157.01,0,,,,V2.0,,,,1,y,,,,
1181,0,0,70.227,-161.08,0,,,,V2.0,,,,1,y,,,,
1181,0,1,71.342,27.868,1,,,,V2.0,,,,1,y,,,,
1181,0,0,-31.025,14.056,1,,,,V2.0,,,,1,y,,,,
1181,0,1,-32.128,-171.2,0,,,,V2.0,,,,1,y,,,,
1182,0,0,16.126,-176.18,0,,,,V2.0,,,,1,y,,,,
1182,0,1,59.156,0.873,1,,,,V2.0,,,,1,y,,,,
1182,0,0,0.59344,-6.2776,1,,,,V2.0,,,,1,y,,,,
1182,0,1,-27.503,164.67,0,,,,V2.0,,,,1,y,,,,
1183,0,0,13.572,160.47,0,,,,V2.0,,,,1,y,,,,
1183,0,1,46.779,156.65,0,,,,V2.0,,,,1,y,,,,
1183,0,0,71.829,151.04,0,,,,V2.0,,,,1,y,,,,
1183,0,1,-43.715,142.98,0,,,,V2.0,,,,1,y,,,,
1184,0,0,6.0501,137.61,0,,,,V2.0,,,,1,y,,,,
1184,0,1,29.878,135.12,0,,,,V2.0,,,,1,y,,,,
1184,0,0,73.245,126.78,0,,,,V2.0,,,,1,y,,,,
1184,0,1,9.0706,-52.665,1,,,,V2.0,,,,1,y,,,,
1184,0,0,-42.64,-58.199,1,,,,V2.0,,,,1,y,,,,
1184,0,1,-38.955,118.75,0,,,,V2.0,,,,1,y,,,,
1185,0,0,74.613,102.45,0,,,,V2.0,,,,1,y,,,,
1185,0,1,61.057,-69.599,1,,,,V2.0,,,,1,y,,,,
1185,0,0,37.999,-73.158,1,,,,V2.0,,,,1,y,,,,
1185,0,1,26.026,-74.524,1,,,,V2.0,,,,1,y,,,,
1185,0,0,-15.083,-78.715,1,,,,V2.0,,,,1,y,,,,
1186,0,1,17.729,89.181,0,,,,V2.0,,,,1,y,,,,
1186,0,0,70.562,80.705,0,,,,V2.0,,,,1,y,,,,
1186,0,1,61.219,-93.186,1,,,,V2.0,,,,1,y,,,,
1186,0,0,13.079,-99.5,1,,,,V2.0,,,,1,y,,,,
1187,0,1,21.084,65.21,0,,,,V2.0,,,,1,y,,,,
1187,0,0,69.297,57.541,0,,,,V2.0,,,,1,y,,,,
1187,0,1,69.45,-114.57,1,,,,V2.0,,,,1,y,,,,
1187,0,0,30.188,-121.31,1,,,,V2.0,,,,1,y,,,,
1187,0,1,-17.468,-126.2,1,,,,V2.0,,,,1,y,,,,
1187,0,0,-31.5,-127.71,1,,,,V2.0,,,,1,y,,,,
1187,0,1,-28.945,46.726,0,,,,V2.0,,,,1,y,,,,
1188,0,0,68.19,34.285,0,,,,V2.0,,,,1,y,,,,
1188,0,1,68.973,-138.35,1,,,,V2.0,,,,1,y,,,,
1188,0,0,55.35,-141.55,1,,,,V2.0,,,,1,y,,,,
1188,0,1,4.438,-147.61,1,,,,V2.0,,,,1,y,,,,
1188,0,0,-31.025,-151.28,1,,,,V2.0,,,,1,y,,,,
1188,0,1,-37.536,24.101,0,,,,V2.0,,,,1,y,,,,
1189,0,0,66.13,11.277,0,,,,V2.0,,,,1,y,,,,
1189,0,1,20.28,-169.61,1,,,,V2.0,,,,1,y,,,,
1189,0,0,-31.661,-174.97,1,,,,V2.0,,,,1,y,,,,
1190,0,1,1.4003,-3.6432,0,,,,V2.0,,,,1,y,,,,
1190,0,0,58.687,-10.621,0,,,,V2.0,,,,1,y,,,,
1190,0,1,16.595,166.39,1,,,,V2.0,,,,1,y,,,,
1190,0,0,-25.774,162.06,1,,,,V2.0,,,,1,y,,,,
1191,0,1,71.652,151.8,1,,,,V2.0,,,,1,y,,,,
1191,0,0,55.025,147.54,1,,,,V2.0,,,,1,y,,,,
1191,0,1,6.0263,141.69,1,,,,V2.0,,,,1,y,,,,
1191,0,0,-39.309,136.89,1,,,,V2.0,,,,1,y,,,,
1191,0,1,-30.843,-47.535,0,,,,V2.0,,,,1,y,,,,
1192,0,0,9.0929,-51.653,0,,,,V2.0,,,,1,y,,,,
1192,0,1,72.755,128.67,1,,,,V2.0,,,,1,y,,,,
1192,0,0,-36.449,113.62,1,,,,V2.0,,,,1,y,,,,
1192,0,1,-59.381,-67.099,0,,,,V2.0,,,,1,y,,,,
1193,0,0,54.888,-80.781,0,,,,V2.0,,,,1,y,,,,
1193,0,1,77.1456,107.6675,1,,,,V2.0,,,,1,y,,,,
1193,0,0,0.26531,93.878,1,,,,V2.0,,,,1,y,,,,
1194,0,1,13.411,-99.327,0,,,,V2.0,,,,1,y,,,,
1194,0,0,65.191,-106.55,0,,,,V2.0,,,,1,y,,,,
1194,0,1,70.389,80.436,1,,,,V2.0,,,,1,y,,,,
1194,0,0,14.831,71.727,1,,,,V2.0,,,,1,y,,,,
1195,0,1,44.699,-126.49,0,,,,V2.0,,,,1,y,,,,
1195,0,0,69.575,-131.51,0,,,,V2.0,,,,1,y,,,,
1195,0,1,68.976,56.317,1,,,,V2.0,,,,1,y,,,,
1195,0,0,-28.953,43.619,1,,,,V2.0,,,,1,y,,,,
1195,0,1,-30.859,-142.01,0,,,,V2.0,,,,1,y,,,,
1195,0,0,-0.6756,-145.15,0,,,,V2.0,,,,1,y,,,,
1196,0,1,53.766,-151.45,0,,,,V2.0,,,,1,y,,,,
1196,0,0,70.877,-155.61,0,,,,V2.0,,,,1,y,,,,
1196,0,1,69.132,32.755,1,,,,V2.0,,,,1,y,,,,
1196,0,0,-38.183,18.928,1,,,,V2.0,,,,1,y,,,,
1196,0,1,-31.97,-165.5,0,,,,V2.0,,,,1,y,,,,
1197,0,0,19.804,-170.85,0,,,,V2.0,,,,1,y,,,,
1197,0,1,62.485,7.2921,1,,,,V2.0,,,,1,y,,,,
1197,0,0,1.2333,-0.5031,1,,,,V2.0,,,,1,y,,,,
1197,0,1,-48.797,173.02,0,,,,V2.0,,,,1,y,,,,
1198,0,0,16.93,165.83,0,,,,V2.0,,,,1,y,,,,
1198,0,1,50.277,161.86,0,,,,V2.0,,,,1,y,,,,
1198,0,0,71.197,157.01,0,,,,V2.0,,,,1,y,,,,
1198,0,1,-47.522,149.21,0,,,,V2.0,,,,1,y,,,,
1199,0,0,11.175,142.8,0,,,,V2.0,,,,1,y,,,,
1199,0,1,29.563,140.86,0,,,,V2.0,,,,1,y,,,,
1199,0,0,72.463,132.85,0,,,,V2.0,,,,1,y,,,,
1199,0,1,2.9812,-47.566,1,,,,V2.0,,,,1,y,,,,
1199,0,0,-36.293,-51.701,1,,,,V2.0,,,,1,y,,,,
1199,0,1,-37.997,124.35,0,,,,V2.0,,,,1,y,,,,
1200,0,0,74.504,108.22,0,,,,V2.0,,,,1,y,,,,
1200,0,1,61.689,-63.75,1,,,,V2.0,,,,1,y,,,,
1200,0,0,40.388,-67.153,1,,,,V2.0,,,,1,y,,,,
1200,0,1,23.146,-69.123,1,,,,V2.0,,,,1,y,,,,
1200,0,0,-20.675,-73.585,1,,,,V2.0,,,,1,y,,,,
1200,0,1,-4.3449,97.119,0,,,,V2.0,,,,1,y,,,,
1201,0,0,71.983,85.839,0,,,,V2.0,,,,1,y,,,,
1201,0,1,58.996,-87.933,1,,,,V2.0,,,,1,y,,,,
1201,0,0,11.475,-93.952,1,,,,V2.0,,,,1,y,,,,
1202,0,1,15.966,71.453,0,,,,V2.0,,,,1,y,,,,
1202,0,0,69.139,63.306,0,,,,V2.0,,,,1,y,,,,
1202,0,1,66.445,-109.8,1,,,,V2.0,,,,1,y,,,,
1202,0,0,24.115,-116.26,1,,,,V2.0,,,,1,y,,,,
1203,0,1,0.92055,49.352,0,,,,V2.0,,,,1,y,,,,
1203,0,0,66.925,40.383,0,,,,V2.0,,,,1,y,,,,
1203,0,1,70.238,-132.19,1,,,,V2.0,,,,1,y,,,,
1203,0,0,52.172,-136.37,1,,,,V2.0,,,,1,y,,,,
1203,0,1,-2.6039,-142.61,1,,,,V2.0,,,,1,y,,,,
1203,0,0,-31.185,-145.59,1,,,,V2.0,,,,1,y,,,,
1203,0,1,-36.425,29.677,0,,,,V2.0,,,,1,y,,,,
1204,0,0,69.298,16.006,0,,,,V2.0,,,,1,y,,,,
1204,0,1,70.871,-155.56,1,,,,V2.0,,,,1,y,,,,
1204,0,0,50.898,-160.18,1,,,,V2.0,,,,1,y,,,,
1204,0,1,25.549,-163.34,1,,,,V2.0,,,,1,y,,,,
1204,0,0,-31.507,-169.24,1,,,,V2.0,,,,1,y,,,,
1205,0,1,1.7184,2.0349,0,,,,V2.0,,,,1,y,,,,
1205,0,0,65.974,-6.5889,0,,,,V2.0,,,,1,y,,,,
1205,0,1,15.316,171.96,1,,,,V2.0,,,,1,y,,,,
1205,0,0,-33.258,166.94,1,,,,V2.0,,,,1,y,,,,
1206,0,1,71.495,157.45,1,,,,V2.0,,,,1,y,,,,
1206,0,0,55.184,153.28,1,,,,V2.0,,,,1,y,,,,
1206,0,1,4.9062,147.29,1,,,,V2.0,,,,1,y,,,,
1206,0,0,-42.484,142.19,1,,,,V2.0,,,,1,y,,,,
1206,0,1,-26.545,-42.3,0,,,,V2.0,,,,1,y,,,,
1207,0,0,3.0097,-45.332,0,,,,V2.0,,,,1,y,,,,
1207,0,1,72.439,134.23,1,,,,V2.0,,,,1,y,,,,
1207,0,0,-38.357,119.1,1,,,,V2.0,,,,1,y,,,,
1207,0,1,-47.361,-63.385,0,,,,V2.0,,,,1,y,,,,
1208,0,0,24.449,-71.15,0,,,,V2.0,,,,1,y,,,,
1208,0,1,37.86,-72.67,0,,,,V2.0,,,,1,y,,,,
1208,0,0,61.076,-76.252,0,,,,V2.0,,,,1,y,,,,
1208,0,1,74.642,111.72,1,,,,V2.0,,,,1,y,,,,
1208,0,0,-6.1357,98.947,1,,,,V2.0,,,,1,y,,,,
1209,0,1,11.971,-93.471,0,,,,V2.0,,,,1,y,,,,
1209,0,0,65.509,-100.93,0,,,,V2.0,,,,1,y,,,,
1209,0,1,72.124,86.85,1,,,,V2.0,,,,1,y,,,,
1209,0,0,4.7483,76.418,1,,,,V2.0,,,,1,y,,,,
1210,0,1,28.277,-118.8,0,,,,V2.0,,,,1,y,,,,
1210,0,0,68.962,-125.58,0,,,,V2.0,,,,1,y,,,,
1210,0,1,68.968,62.024,1,,,,V2.0,,,,1,y,,,,
1210,0,0,7.7914,53.104,1,,,,V2.0,,,,1,y,,,,
1210,0,1,-30.854,-136.3,0,,,,V2.0,,,,1,y,,,,
1210,0,0,-5.7895,-138.93,0,,,,V2.0,,,,1,y,,,,
1211,0,1,56.466,-146.21,0,,,,V2.0,,,,1,y,,,,
1211,0,0,70.201,-149.65,0,,,,V2.0,,,,1,y,,,,
1211,0,1,66.128,37.539,1,,,,V2.0,,,,1,y,,,,
1211,0,0,-37.547,24.716,1,,,,V2.0,,,,1,y,,,,
1211,0,1,-31.494,-159.85,0,,,,V2.0,,,,1,y,,,,
1212,0,0,23.161,-165.49,0,,,,V2.0,,,,1,y,,,,
1212,0,1,68.023,14.484,1,,,,V2.0,,,,1,y,,,,
1212,0,0,0.11266,5.0954,1,,,,V2.0,,,,1,y,,,,
1212,0,1,-44.043,178.06,0,,,,V2.0,,,,1,y,,,,
1213,0,0,14.689,171.77,0,,,,V2.0,,,,1,y,,,,
1213,0,1,53.138,167.12,0,,,,V2.0,,,,1,y,,,,
1213,0,0,69.776,163.26,0,,,,V2.0,,,,1,y,,,,
1213,0,1,-37.049,153.56,0,,,,V2.0,,,,1,y,,,,
1214,0,0,11.655,148.46,0,,,,V2.0,,,,1,y,,,,
1214,0,1,38.818,145.5,0,,,,V2.0,,,,1,y,,,,
1214,0,0,71.517,138.97,0,,,,V2.0,,,,1,y,,,,
1214,0,1,1.5418,-42,1,,,,V2.0,,,,1,y,,,,
1214,0,0,-28.334,-45.08,1,,,,V2.0,,,,1,y,,,,
1214,0,1,-35.93,129.81,0,,,,V2.0,,,,1,y,,,,
1215,0,0,73.882,114.26,0,,,,V2.0,,,,1,y,,,,
1215,0,1,22.5,-63.481,1,,,,V2.0,,,,1,y,,,,
1215,0,0,-58.637,-72.887,1,,,,V2.0,,,,1,y,,,,
1215,0,1,-10.413,103.44,0,,,,V2.0,,,,1,y,,,,
1216,0,0,75.605,89.661,0,,,,V2.0,,,,1,y,,,,
1216,0,1,57.725,-82.466,1,,,,V2.0,,,,1,y,,,,
1216,0,0,8.5924,-88.533,1,,,,V2.0,,,,1,y,,,,
1217,0,1,3.9673,78.377,0,,,,V2.0,,,,1,y,,,,
1217,0,0,68.351,69.278,0,,,,V2.0,,,,1,y,,,,
1217,0,1,66.603,-104.05,1,,,,V2.0,,,,1,y,,,,
1217,0,0,19.638,-111.02,1,,,,V2.0,,,,1,y,,,,
1218,0,1,8.2853,54.324,0,,,,V2.0,,,,1,y,,,,
1218,0,0,67.085,46.047,0,,,,V2.0,,,,1,y,,,,
1218,0,1,68.997,-126.92,1,,,,V2.0,,,,1,y,,,,
1218,0,0,48.356,-131.23,1,,,,V2.0,,,,1,y,,,,
1218,0,1,-6.7622,-137.31,1,,,,V2.0,,,,1,y,,,,
1218,0,0,-30.865,-139.84,1,,,,V2.0,,,,1,y,,,,
1218,0,1,-29.9,34.635,0,,,,V2.0,,,,1,y,,,,
1219,0,0,71.035,21.074,0,,,,V2.0,,,,1,y,,,,
1219,0,1,70.284,-150.08,1,,,,V2.0,,,,1,y,,,,
1219,0,0,52.011,-154.3,1,,,,V2.0,,,,1,y,,,,
1219,0,1,27.627,-157.41,1,,,,V2.0,,,,1,y,,,,
1219,0,0,-31.347,-163.52,1,,,,V2.0,,,,1,y,,,,
1219,0,1,-5.9481,8.5126,0,,,,V2.0,,,,1,y,,,,
1220,0,0,57.582,1.0108,0,,,,V2.0,,,,1,y,,,,
1220,0,1,5.0691,176.64,1,,,,V2.0,,,,1,y,,,,
1220,0,0,-50.722,170.37,1,,,,V2.0,,,,1,y,,,,
1221,0,1,70.391,162.72,1,,,,V2.0,,,,1,y,,,,
1221,0,0,47.873,157.84,1,,,,V2.0,,,,1,y,,,,
1221,0,1,12.27,153.74,1,,,,V2.0,,,,1,y,,,,
1221,0,0,-47.873,147.17,1,,,,V2.0,,,,1,y,,,,
1221,0,1,-18.569,-37.438,0,,,,V2.0,,,,1,y,,,,
1222,0,0,0.92937,-39.413,0,,,,V2.0,,,,1,y,,,,
1222,0,1,72.911,140.16,1,,,,V2.0,,,,1,y,,,,
1222,0,0,26.82,131.65,1,,,,V2.0,,,,1,y,,,,
1222,0,1,6.6654,129.56,1,,,,V2.0,,,,1,y,,,,
1222,0,0,-36.927,124.98,1,,,,V2.0,,,,1,y,,,,
1222,0,1,-42.921,-58.278,0,,,,V2.0,,,,1,y,,,,
1223,0,0,22.532,-65.236,0,,,,V2.0,,,,1,y,,,,
1223,0,1,41.207,-67.376,0,,,,V2.0,,,,1,y,,,,
1223,0,0,61.71,-70.681,0,,,,V2.0,,,,1,y,,,,
1223,0,1,73.54,116.85,1,,,,V2.0,,,,1,y,,,,
1223,0,0,-10.772,104.19,1,,,,V2.0,,,,1,y,,,,
1224,0,1,8.132,-87.373,0,,,,V2.0,,,,1,y,,,,
1224,0,0,62.184,-94.401,0,,,,V2.0,,,,1,y,,,,
1224,0,1,77.4475,95.705,1,,,,V2.0,,,,1,y,,,,
