rgt,trans_type,lat,lon
1302,1,-31.819,-149.17
1303,0,26.99,-155.26
1303,1,71.662,26.443
1303,0,-26.56,12.994
1303,1,-32.133,-172.75
1304,0,16.601,-177.78
1304,1,64.548,0.5232
1304,0,0.43799,-7.8502
1304,1,-24.20276,162.75236
1305,0,11.481,159.12
1305,1,54.399,153.93
1305,0,72.133,149.35
1305,1,-42.774,141.3
1306,0,5.4049,136.12
1306,1,29.074,133.65
1306,0,73.082,125.3
1306,1,9.3958,-54.189
1306,0,-43.111,-59.818
1306,1,-38.643,117.16
1307,0,77.011,99.325
1307,1,60.745,-71.223
1307,0,35.134,-75.058
1307,1,25.553,-76.133
1307,0,-13.479,-80.108
1308,1,15.804,87.822
1308,0,70.399,79.21
1308,1,62.176,-94.532
1308,0,13.085,-101.06
1309,1,21.079,63.654
1309,0,68.66,56.198
1309,1,69.455,-116.12
1309,0,31.95,-122.67
1309,1,-15.386,-127.54
1309,0,-31.812,-129.31
1309,1,-29.11,45.187
1310,0,69.765,32.197
1310,1,69.77,-139.63
1310,0,55.832,-143.03
1310,1,7.8043,-148.83
1310,0,-31.656,-152.91
1310,1,-38.813,22.699
1311,0,64.859,10.062
1311,1,16.927,-171.52
1311,0,-32.133,-176.58
1312,1,0.91485,-5.1517
1312,0,48.833,-10.532
1312,1,15.8,164.75
1312,0,-29.115,160.14
1313,1,72.288,150.52
1313,0,38.32,143.61
1313,1,5.5517,140.09
1313,0,-39.304,135.33
1313,1,-34.191,-48.709
1314,0,9.4074,-53.242
1314,1,73.391,127.41
1314,0,-31.67,112.61
1314,1,-60.807,-68.363
1315,0,57.263,-82.76
1315,1,77.7466,106.597
1315,0,3.1523,92.609
1316,1,13.558,-100.9
1316,0,65.495,-108.19
1316,1,70.086,78.766
1316,0,17.243,70.418
1317,1,45.967,-128.22
1317,0,69.6,-133.07
1317,1,68.982,54.762
1317,0,-28.31,42.133
1317,1,-31.344,-143.51
1318,0,3.7925,-147.15
1318,1,52.489,-152.8
1318,0,70.839,-157.16
1318,1,69.296,31.254
1318,0,-38.176,17.372
1318,1,-31.818,-167.08
1319,0,15.318,-171.94
1319,1,56.623,4.5466
1319,0,1.0796,-2.0758
1319,1,-50.387,171.7
1320,0,15.964,164.37
1320,1,48.998,160.49
1320,0,71.348,155.39
1320,1,-47.687,147.68
1321,0,7.162,141.65
1321,1,30.509,139.2
1321,0,71.82,131.58
1321,1,5.7148,-48.849
1321,0,-38.506,-53.525
1321,1,-38.327,122.83
1322,0,74.498,106.67
1322,1,62.171,-65.2
1322,0,40.872,-68.649
1322,1,24.911,-70.491
1322,0,-20.03,-75.074
1322,1,-1.7922,95.306
1323,0,71.819,84.352
1323,1,59.638,-89.363
1323,0,12.442,-95.412
1324,1,17.239,69.764
1324,0,68.659,61.909
1324,1,66.61,-111.31
1324,0,26.998,-117.51
1324,1,-24.011,50.341
1325,0,66.286,39.009
1325,1,69.623,-133.97
1325,0,52.814,-137.82
1325,1,-0.83767,-143.99
1325,0,-31.178,-147.15
1325,1,-37.703,28.274
1326,0,68.179,14.82
1326,1,18.367,-165.66
1326,0,-32.132,-170.87
1327,1,1.232,0.52638
1327,0,65.81,-8.1012
1327,1,19.161,170.8
1327,0,-28.158,165.95
1328,1,71.185,155.77
1328,0,55.19,151.72
1328,1,11.634,146.41
1328,0,-42.32,140.66
1328,1,-27.825,-43.718
1329,0,3.0035,-46.888
1329,1,72.288,132.61
1329,0,-38.827,117.48
1329,1,-52.434,-64.182
1330,0,24.283,-72.69
1330,1,36.099,-74.016
1330,0,59.167,-77.415
1330,1,75.119,110.44
1330,0,-5.01,97.503
1331,1,12.605,-95.093
1331,0,65.186,-102.4
1331,1,70.394,84.592
1331,0,5.3943,74.925
1332,1,30.182,-120.57
1332,0,70.237,-127.59
1332,1,69.139,60.525
1332,0,-28.152,47.861
1332,1,-31.184,-137.82
1332,0,-1.8022,-140.88
1333,1,56.301,-147.73
1333,0,70.227,-151.21
1333,1,66.766,36.164
1333,0,-37.7,23.14
1333,1,-31.977,-161.35
1334,0,18.998,-166.61
1334,1,66.289,12.41
1334,0,2.0384,3.7308
1334,1,-45.793,176.74
1335,0,19.162,169.75
1335,1,53.45,165.51
1335,0,69.615,161.76
1335,1,-40.073,152.38
1336,0,24.125,145.61
1336,1,38.971,143.92
1336,0,72.615,136.94
1336,1,2.0269,-43.508
1336,0,-27.851,-46.584
1336,1,-36.255,128.29
1337,0,73.712,112.8
1337,1,59.791,-59.998
1337,0,41.667,-62.837
1337,1,22.032,-65.087
1337,0,-58.151,-74.35
1337,1,-9.467,101.79
1338,0,75.285,88.303
1338,1,57.572,-84.052
1338,0,9.7182,-89.976
1339,1,4.7606,76.741
1339,0,68.661,67.62
1339,1,65.026,-106.04
1339,0,20.283,-112.51
1340,1,9.5587,52.638
1340,0,67.87,44.251
1340,1,70.559,-127.92
1340,0,48.362,-132.79
1340,1,-4.3578,-138.63
1340,0,-31.179,-141.43
1340,1,-32.613,33.384
1341,0,71.029,19.519
1341,1,70.258,-151.65
1341,0,51.539,-155.93
1341,1,27.632,-158.96
1341,0,-31.66,-165.11
1341,1,-5.3147,6.8918
1342,0,64.228,-1.9759
1342,1,6.2007,175.19
1342,0,-51.185,168.74
1343,1,70.718,161.35
1343,0,46.446,156.08
1343,1,12.755,152.24
1343,0,-47.71,145.64
1343,1,-23.522,-38.473
1344,0,0.92326,-40.97
1344,1,72.602,138.46
1344,0,24.908,129.88
1344,1,8.4316,128.18
1344,0,-38.192,123.27
1344,1,-42.452,-59.897
1345,0,22.046,-66.742
1345,1,40.245,-68.811
1345,0,60.911,-72.065
1345,1,74.018,115.54
1345,0,-9.8076,102.73
1346,1,9.7256,-89.091
1346,0,64.078,-96.406
1346,1,71.1309,90.5873
1346,0,2.1939,80.315
1347,1,22.997,-114.08
1347,0,69.295,-121.54
1347,1,68.975,66.178
1347,0,14.839,57.972
1347,1,-31.498,-132.08
1347,0,-8.9958,-134.45
1348,1,55.188,-141.83
1348,0,70.079,-145.45
1348,1,65.819,41.606
1348,0,-36.585,28.985
1348,1,-32.139,-155.62
1349,0,26.829,-161.73
1349,1,70.242,19.395
1349,0,-5.9585,8.6404
1349,1,-32.452,-179.2
1350,0,3.9584,177.01
1350,1,55.83,170.82
1350,0,69.926,167.36
1350,1,66.446,-5.454
1350,0,3.7981,-14.002
1350,1,-21.608,155.99
1351,0,12.447,152.53
1351,1,54.564,147.42
1351,0,72.928,142.5
1351,1,0.11128,-37.99
1351,0,-25.456,-40.613
1351,1,-38.481,134.27
1352,0,6.2098,129.55
1352,1,22.208,127.91
1352,0,73.245,118.74
1352,1,17.231,-59.879
1352,0,-60.365,-69.082
1352,1,-11.7,107.72
1353,0,76.382,93.297
1353,1,57.416,-78.371
1353,0,4.7599,-84.764
1354,1,10.681,81.855
1354,0,68.975,73.227
1354,1,64.871,-100.37
1354,0,15.968,-107.25
1355,1,13.398,57.959
1355,0,68.342,49.813
1355,1,69.931,-122.44
1355,0,45.183,-127.53
1355,1,-10.11,-133.5
1355,0,-31.015,-135.71
1355,1,-22.098,37.94
1356,0,71.499,25.041
1356,1,69.612,-146.17
1356,0,55.039,-149.65
1356,1,23.642,-153.69
1356,0,-31.814,-159.42
1356,1,-33.567,15.586
1357,0,61.855,4.2944
1357,1,11.641,-178.55
1357,0,-45.8,175.23
1358,1,2.3539,-11.784
1358,0,34.972,-15.226
1358,1,69.927,166.71
1358,0,51.699,162.57
1358,1,11.16,157.78
1358,0,-37.865,152.64
1359,1,72.92,144.32
1359,0,30.343,136.19
1359,1,5.234,133.57
1359,0,-35.487,129.3
1359,1,-38.803,-54.646
1360,0,19.164,-60.729
1360,1,41.197,-63.222
1360,0,61.066,-66.389
1360,1,73.235,120.85
1360,0,-11.562,108.26
1361,1,4.6027,-82.866
1361,0,59.321,-89.642
1361,1,77.164,99.632
1361,0,17.079,87.531
1362,1,19.797,-108.03
1362,0,69.607,-115.94
1362,1,68.189,71.629
1362,0,21.4,64.362
1362,1,-31.183,-126.4
1362,0,-15.872,-128.04
1363,1,52.483,-135.67
1363,0,69.916,-139.67
1363,1,67.722,47.867
1363,0,-27.348,35.75
1363,1,-31.348,-150.0
1364,0,27.783,-156.13
1364,1,71.668,25.667
1364,0,-25.12,12.372
1364,1,-32.139,-173.53
1365,0,15.955,-178.49
1365,1,64.712,-0.2134
1365,0,0.76405,-8.5962
1365,1,-22.89,161.83
1366,0,11.801,158.31
1366,1,54.717,153.1
1366,0,71.976,148.64
1366,1,-41.821,140.4
1367,0,12.126,134.66
1367,1,28.595,132.93
1367,0,73.87,124.13
1367,1,9.2356,-54.984
1367,0,-42.794,-60.555
1367,1,-38.643,116.38
1368,0,76.698,98.78
1368,1,60.586,-72.035
1368,0,-11.88,-80.724
1369,1,15.958,87.028
1369,0,70.708,78.313
1369,1,63.291,-95.052
1369,0,13.412,-101.8
1370,1,21.392,62.842
1370,0,68.495,55.474
1370,1,69.304,-116.96
1370,0,33.074,-123.32
1370,1,-14.74,-128.26
1370,0,-31.647,-130.07
1370,1,-29.276,44.427
1371,0,70.232,31.248
1371,1,69.776,-140.41
1371,0,55.044,-143.94
1371,1,10.211,-149.37
1371,0,-31.49,-153.67
1371,1,-38.025,21.824
1372,0,64.701,9.3241
1372,1,17.246,-172.27
1372,0,-32.451,-177.4
1373,1,1.2348,-5.9623
1373,0,42.785,-10.479
1373,1,70.242,172.53
1373,0,55.512,168.91
1373,1,9.5596,163.33
1373,0,-24.971,159.81
1374,1,72.137,149.68
1374,0,35.137,142.45
1374,1,13.72,140.13
1374,0,-38.979,134.59
1374,1,-35.469,-49.337
1375,0,9.7208,-54.052
1375,1,73.082,126.49
1375,0,-12.678,113.86
1375,1,-59.394,-69.433
1375,0,-31.332,-73.436
1375,1,-18.897,-74.78
1376,0,57.733,-83.625
1376,1,77.323,105.47
1376,0,4.4397,91.959
1377,1,13.717,-101.69
1377,0,65.336,-108.93
1377,1,69.929,77.93
1377,0,17.404,69.656
1378,1,46.762,-129.11
1378,0,69.92,-133.97
1378,1,69.14,54.037
1378,0,-25.918,41.616
1378,1,-31.503,-144.27
1379,0,4.4257,-148.0
1379,1,52.164,-153.53
1379,0,70.251,-157.71
1379,1,71.198,31.184
1379,0,-37.216,16.71
1379,1,-31.825,-167.86
1380,0,15.951,-172.78
1380,1,56.154,3.6837
1380,0,1.0867,-2.8538
1380,1,-50.394,170.92
1381,0,22.73964,162.88785
1381,1,48.673,159.76
1381,0,70.839,154.82
1381,1,-48.169,146.97
1382,0,13.563,140.22
1382,1,31.147,138.35
1382,0,71.819,130.8
1382,1,6.5158,-49.548
1382,0,-38.823,-54.343
1382,1,-37.692,121.97
1383,0,74.812,105.71
1383,1,60.745,-66.29
1383,0,39.758,-69.568
1383,1,24.593,-71.304
1383,0,-19.55,-75.803
1384,1,2.6746,94.081
1384,0,71.023,83.9
1384,1,59.487,-90.172
1384,0,12.29,-96.206
1385,1,17.552,68.953
1385,0,69.126,60.974
1385,1,67.092,-111.95
1385,0,26.207,-118.37
1385,1,-25.932,49.77
1386,0,66.437,38.187
1386,1,69.777,-134.7
1386,0,54.36989,-138.34513
1386,1,-0.030455,-144.68
1386,0,-31.49,-147.96
1386,1,-37.233,27.438
1387,0,68.653,13.887
1387,1,70.234,-158.14
1387,0,50.593,-162.57
1387,1,21.246,-166.14
1387,0,-31.813,-171.62
